dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,82.908317,199.299958,63.484609,63.635121,60.121845,299.199572,6.060155
0.020000,84.170551,198.992370,64.783779,64.958524,66.170147,302.415096,6.028355
0.020000,85.450289,198.637422,66.111830,66.402532,72.200412,301.513242,5.997127
0.020000,86.748256,198.233886,67.471079,67.962450,77.995900,289.774409,5.966654
0.020000,88.065088,197.780704,68.863710,69.631548,83.454902,272.950066,5.937107
0.020000,89.401335,197.277023,70.291733,71.401167,88.480930,251.301394,5.908642
0.020000,90.757460,196.722228,71.756954,73.261024,92.992879,225.597466,5.881403
0.020000,92.129802,196.117814,73.256500,74.977340,85.815759,-358.855972,5.855586
0.020000,93.506702,195.469892,74.778228,76.086397,55.452854,-1518.145297,5.831485
0.020000,94.876328,194.786262,76.308988,76.537986,22.579464,-1643.669458,5.809313
0.020000,96.234424,194.072055,77.843432,76.722177,9.209542,-668.496099,5.789099
0.020000,97.580812,193.330560,79.380499,76.853382,6.560234,-132.465421,5.770782
0.020000,98.915591,192.564900,80.919288,76.939415,4.301649,-112.929255,5.754292
0.020000,100.238910,191.778116,82.458834,76.977322,1.895377,-120.313617,5.739554
0.020000,101.550978,190.973140,83.998155,76.966037,-0.564238,-122.980749,5.726490
0.020000,102.852061,190.152785,85.536270,76.905771,-3.013324,-122.454266,5.715024
0.020000,104.142471,189.319734,87.072217,76.797322,-5.422438,-120.455703,5.705080
0.020000,105.422567,188.476532,88.605068,76.642593,-7.736450,-115.700603,5.696586
0.020000,106.692742,187.625588,90.133940,76.443591,-9.950088,-110.681898,5.689472
0.020000,107.953413,186.769176,91.657992,76.202609,-12.049117,-104.951435,5.683672
0.020000,109.205019,185.909433,93.176437,75.922247,-14.018103,-98.449327,5.679125
0.020000,110.448004,185.048375,94.688533,75.604786,-15.873045,-92.747087,5.675772
0.020000,111.682815,184.187891,96.193588,75.252760,-17.601304,-86.412968,5.673559
0.020000,112.909892,183.329759,97.690955,74.868355,-19.220252,-80.947413,5.672436
0.020000,114.129662,182.475648,99.180030,74.453715,-20.732017,-75.588232,5.672354
0.020000,115.342531,181.627130,100.660244,74.010734,-22.149016,-70.849954,5.673270
0.020000,116.548881,180.785679,102.131067,73.541132,-23.480128,-66.555579,5.675142
0.020000,117.749062,179.952687,103.591995,73.046413,-24.735950,-62.791109,5.677931
0.020000,118.943389,179.129461,105.042553,72.527906,-25.925354,-59.470200,5.681598
0.020000,120.132137,178.317235,106.482287,71.986674,-27.061578,-56.811193,5.686109
0.020000,121.315536,177.517172,107.910759,71.423611,-28.153152,-54.578726,5.691429
0.020000,122.493766,176.730368,109.327546,70.839370,-29.212034,-52.944071,5.697525
0.020000,123.666958,175.957857,110.732236,70.234476,-30.244691,-51.632883,5.704365
0.020000,124.835186,175.200613,112.124420,69.609180,-31.264810,-51.005913,5.711916
0.020000,125.998469,174.459547,113.503697,68.963875,-32.265278,-50.023399,5.720148
0.020000,127.156761,173.735520,114.869660,68.298139,-33.286807,-51.076488,5.729027
0.020000,128.309957,173.029333,116.221903,67.612141,-34.299903,-50.654791,5.738523
0.020000,129.457887,172.341732,117.560014,66.905550,-35.329529,-51.481294,5.748603
0.020000,130.600317,171.673405,118.883572,66.177923,-36.381367,-52.591906,5.759235
0.020000,131.736945,171.024984,120.192149,65.428835,-37.454386,-53.650919,5.770383
0.020000,132.867407,170.397041,121.485306,64.657869,-38.548314,-54.696445,5.782015
0.020000,133.991272,169.790088,122.762594,63.864400,-39.673426,-56.255566,5.794094
0.020000,135.108045,169.204572,124.023551,63.047820,-40.829010,-57.779216,5.806586
0.020000,136.217175,168.640878,125.267705,62.207712,-42.005399,-58.819467,5.819451
0.020000,137.318048,168.099319,126.494573,61.343422,-43.214480,-60.454035,5.832654
0.020000,138.409999,167.580143,127.703665,60.454565,-44.442844,-61.418192,5.846154
0.020000,139.492314,167.083522,128.894479,59.540719,-45.692306,-62.473111,5.859913
0.020000,140.564237,166.609557,130.066511,58.601621,-46.954894,-63.129405,5.873892
0.020000,141.624970,166.158274,131.219253,57.637086,-48.226747,-63.592639,5.888050
0.020000,142.673690,165.729621,132.352194,56.647045,-49.502064,-63.765845,5.902348
0.020000,143.709545,165.323474,133.464827,55.631624,-50.771076,-63.450620,5.916745
0.020000,144.731669,164.939633,134.556647,54.591014,-52.030489,-62.970632,5.931202
0.020000,145.739185,164.577823,135.627159,53.525608,-53.270306,-61.990843,5.945681
0.020000,146.731219,164.237698,136.675880,52.436058,-54.477507,-60.360072,5.960142
0.020000,147.706893,163.918848,137.702332,51.322607,-55.672554,-59.752329,5.974550
0.020000,148.665351,163.620792,138.706065,50.186623,-56.799152,-56.329913,5.988868
0.020000,149.605751,163.342992,139.686639,49.028724,-57.894992,-54.791992,6.003062
0.020000,150.527280,163.084854,140.643640,47.850039,-58.934233,-51.962050,6.017099
0.020000,151.429144,162.845737,141.576665,46.651254,-59.939269,-50.251787,6.030949
0.020000,152.310600,162.624949,142.485352,45.434325,-60.846432,-45.358156,6.044582
0.020000,153.170932,162.421766,143.369351,44.199986,-61.716966,-43.526702,6.057971
0.020000,154.009472,162.235429,144.228345,42.949693,-62.514644,-39.883884,6.071091
0.020000,154.825591,162.065156,145.062037,41.684612,-63.254050,-36.970325,6.083919
0.020000,155.618709,161.910142,145.870162,40.406244,-63.918364,-33.215711,6.096434
0.020000,156.388286,161.769574,146.652471,39.115455,-64.539455,-31.054552,6.108617
0.020000,157.133840,161.642626,147.408756,37.814237,-65.060922,-26.073320,6.120451
0.020000,157.854913,161.528476,148.138809,36.502627,-65.580509,-25.979355,6.131921
0.020000,158.551131,161.426298,148.842485,35.183817,-65.940485,-17.998786,6.143013
0.020000,159.222112,161.335282,149.519610,33.856272,-66.377264,-21.838982,6.153716
0.020000,159.867557,161.254625,150.170076,32.523262,-66.650471,-13.660332,6.164019
0.020000,160.487181,161.183542,150.793764,31.184413,-66.942476,-14.600272,6.173916
0.020000,161.080747,161.121270,151.390587,29.841159,-67.162671,-11.009726,6.183398
0.020000,161.648052,161.067066,151.960476,28.494459,-67.335028,-8.617838,6.192459
0.020000,162.188921,161.020214,152.503371,27.144716,-67.487129,-7.605046,6.201096
0.020000,162.703202,160.980026,153.019219,25.792429,-67.614375,-6.362333,6.209303
0.020000,163.190782,160.945843,153.507996,24.438827,-67.680107,-3.286572,6.217080
0.020000,163.651551,160.917038,153.969665,23.083457,-67.768483,-4.418800,6.224423
